date,hour,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2024-03-29,2,5.3,-0.3,67.0,0.0,0.0,60.0,5.0,9.0,999.4,,4.0
2024-03-29,3,6.4,-0.1,63.0,0.0,0.0,110.0,3.2,8.0,998.9,,4.0
2024-03-29,4,5.7,1.0,72.0,0.0,0.0,190.0,4.7,9.0,999.9,,4.0
2024-03-29,5,5.8,1.7,75.0,0.0,0.0,340.0,6.8,17.0,999.4,,4.0
2024-03-29,6,6.6,1.3,69.0,0.0,0.0,200.0,4.0,11.0,999.3,,4.0
2024-03-29,7,8.7,0.6,57.0,0.0,0.0,130.0,4.3,11.0,998.7,,4.0
2024-03-29,8,8.0,3.5,73.0,0.1,0.0,60.0,4.3,8.0,999.7,,8.0
2024-03-29,9,8.3,4.3,76.0,0.7,0.0,270.0,4.3,9.0,1000.2,,8.0
2024-03-29,10,8.8,5.9,82.0,0.0,0.0,340.0,6.5,15.0,1000.0,,8.0
2024-03-29,11,11.2,7.1,76.0,0.0,0.0,70.0,6.5,13.0,999.2,,4.0
2024-03-29,12,11.5,6.4,71.0,0.0,0.0,50.0,8.6,16.0,999.0,,4.0
2024-03-29,13,13.8,7.8,67.0,0.0,0.0,20.0,6.1,15.0,998.7,,4.0
2024-03-29,14,15.2,8.2,63.0,0.0,0.0,10.0,10.1,18.0,998.6,,4.0
2024-03-29,15,15.6,7.1,57.0,0.0,0.0,10.0,8.6,17.0,998.1,,3.0
2024-03-29,16,15.5,7.5,59.0,0.0,0.0,360.0,9.4,15.0,997.7,,4.0
2024-03-29,17,14.7,6.5,58.0,0.0,0.0,350.0,10.8,16.0,997.7,,4.0
2024-03-29,18,13.4,6.0,61.0,0.0,0.0,10.0,10.8,16.0,997.7,,4.0
2024-03-29,19,11.9,6.4,69.0,0.0,0.0,360.0,8.6,17.0,998.2,,4.0
2024-03-29,20,11.5,6.4,71.0,0.0,0.0,360.0,5.0,8.0,998.0,,4.0
2024-03-29,21,9.7,6.4,80.0,0.0,0.0,260.0,3.2,5.0,997.8,,4.0
2024-03-29,22,8.5,6.3,86.0,0.0,0.0,270.0,6.1,13.0,998.5,,3.0
2024-03-29,23,7.5,5.3,86.0,0.0,0.0,270.0,7.6,11.0,998.9,,4.0
2024-03-30,0,7.9,5.7,86.0,0.0,0.0,260.0,8.6,13.0,999.0,,4.0
2024-03-30,1,7.2,4.8,85.0,0.0,0.0,250.0,7.6,13.0,999.1,,4.0
2024-03-30,2,7.7,4.8,82.0,0.0,0.0,270.0,7.2,13.0,998.9,,4.0
2024-03-30,3,12.9,1.6,46.0,0.0,0.0,230.0,5.4,13.0,997.7,,4.0
2024-03-30,4,13.7,1.3,43.0,0.0,0.0,280.0,2.9,5.0,997.1,,4.0
2024-03-30,5,9.0,1.4,59.0,0.0,0.0,250.0,8.3,14.0,998.4,,2.0
2024-03-30,6,13.0,1.6,46.0,0.0,0.0,180.0,6.1,13.0,997.6,,4.0
2024-03-30,7,14.6,3.7,48.0,0.0,0.0,360.0,3.6,8.0,997.1,,3.0
2024-03-30,8,13.9,3.9,51.0,0.0,0.0,50.0,3.6,8.0,996.8,,4.0
2024-03-30,9,13.5,4.4,54.0,0.0,0.0,290.0,5.0,11.0,997.1,,4.0
2024-03-30,10,14.2,5.0,54.0,0.0,0.0,320.0,6.1,11.0,997.1,,4.0
2024-03-30,11,14.7,6.8,59.0,0.0,0.0,270.0,6.5,9.0,996.8,,4.0
2024-03-30,12,15.9,8.6,62.0,0.0,0.0,250.0,2.5,5.0,996.2,,4.0
2024-03-30,13,16.3,7.5,56.0,0.0,0.0,320.0,4.7,8.0,996.2,,4.0
2024-03-30,14,15.1,4.5,49.0,0.0,0.0,300.0,18.4,37.0,997.0,,1.0
2024-03-30,15,14.7,4.1,49.0,0.0,0.0,310.0,24.1,44.0,997.3,,1.0
2024-03-30,16,14.1,4.7,53.0,0.0,0.0,300.0,24.8,44.0,998.4,,1.0
2024-03-30,17,13.6,5.0,56.0,0.0,0.0,300.0,23.4,35.0,999.2,,1.0
2024-03-30,18,11.9,5.5,65.0,0.0,0.0,300.0,15.8,30.0,1000.3,,4.0
2024-03-30,19,11.4,5.5,67.0,0.0,0.0,320.0,6.8,17.0,1000.9,,4.0
2024-03-30,20,9.8,5.4,74.0,0.0,0.0,320.0,5.0,9.0,1000.8,,4.0
2024-03-30,21,8.9,5.5,79.0,0.0,0.0,40.0,2.5,8.0,1000.4,,4.0
2024-03-30,22,6.1,3.9,86.0,0.0,0.0,280.0,1.8,5.0,1000.6,,4.0
2024-03-30,23,7.6,5.2,85.0,0.0,0.0,240.0,3.6,8.0,1000.5,,4.0
2024-03-31,0,9.1,5.6,79.0,0.0,0.0,240.0,8.6,13.0,1000.6,,4.0
2024-03-31,1,9.3,5.7,78.0,0.0,0.0,220.0,6.1,13.0,1001.1,,8.0
2024-03-31,2,8.0,6.0,87.0,0.0,0.0,340.0,4.3,8.0,1000.7,,8.0
2024-03-31,3,7.5,5.5,87.0,0.0,0.0,340.0,5.4,11.0,1000.0,,4.0
2024-03-31,4,6.6,4.9,89.0,0.0,0.0,320.0,4.3,11.0,1000.2,,1.0
2024-03-31,5,6.5,5.3,92.0,0.0,0.0,330.0,4.0,8.0,1000.4,,4.0
2024-03-31,6,7.8,6.7,93.0,0.0,0.0,340.0,4.3,13.0,1000.2,,4.0
2024-03-31,7,8.2,6.5,89.0,0.0,0.0,70.0,4.0,8.0,999.5,,4.0
2024-03-31,8,9.5,6.2,80.0,0.0,0.0,30.0,4.0,9.0,999.0,,3.0
2024-03-31,9,11.1,6.6,74.0,0.0,0.0,60.0,6.8,13.0,998.4,,3.0
2024-03-31,10,14.4,6.7,60.0,0.0,0.0,70.0,10.4,27.0,997.2,,3.0
2024-03-31,11,14.4,7.0,61.0,0.0,0.0,60.0,15.5,25.0,996.7,,3.0
2024-03-31,12,15.6,7.4,58.0,0.0,0.0,70.0,11.5,17.0,996.0,,4.0
2024-03-31,13,17.1,7.4,53.0,0.0,0.0,60.0,15.1,24.0,994.9,,4.0
2024-03-31,14,17.7,7.1,50.0,0.0,0.0,60.0,15.8,26.0,994.6,,4.0
2024-03-31,15,18.8,6.3,44.0,0.0,0.0,60.0,10.8,22.0,994.5,,1.0
2024-03-31,16,18.6,7.4,48.0,0.0,0.0,60.0,7.2,15.0,994.4,,4.0
2024-03-31,17,17.6,6.5,48.0,0.0,0.0,340.0,11.5,18.0,994.4,,4.0
2024-03-31,18,16.4,6.5,52.0,0.0,0.0,320.0,11.5,22.0,994.3,,4.0
2024-03-31,19,15.5,6.5,55.0,0.0,0.0,250.0,4.0,9.0,994.3,,3.0
2024-03-31,20,14.1,7.4,64.0,0.0,0.0,260.0,7.2,17.0,995.3,,4.0
2024-03-31,21,13.1,8.0,71.0,0.0,0.0,280.0,13.3,26.0,996.2,,4.0
2024-03-31,22,13.4,7.0,65.0,0.0,0.0,300.0,14.0,23.0,995.1,,4.0
2024-03-31,23,12.5,7.2,70.0,0.0,0.0,290.0,11.9,26.0,995.2,,4.0
2024-04-01,0,11.9,7.2,73.0,0.0,0.0,310.0,9.4,22.0,994.7,,4.0
2024-04-01,1,10.8,7.7,81.0,0.0,0.0,350.0,7.9,17.0,994.0,,4.0
2024-04-01,2,9.5,7.3,86.0,0.0,0.0,330.0,5.4,11.0,993.1,,4.0
2024-04-01,3,8.9,7.2,89.0,0.0,0.0,280.0,6.1,11.0,992.5,,4.0
2024-04-01,4,9.0,7.4,90.0,0.0,0.0,280.0,5.8,9.0,992.3,,4.0
2024-04-01,5,9.4,7.5,88.0,0.0,0.0,270.0,7.2,11.0,992.2,,8.0
2024-04-01,6,9.7,7.3,85.0,0.0,0.0,260.0,14.0,29.0,993.8,,8.0
2024-04-01,7,9.2,7.8,91.0,1.6,0.0,250.0,13.3,29.0,995.1,,8.0
2024-04-01,8,9.7,7.8,88.0,1.3,0.0,190.0,7.6,22.0,996.2,,8.0
2024-04-01,9,9.7,6.6,81.0,0.7,0.0,220.0,18.4,42.0,997.7,,8.0
2024-04-01,10,10.2,6.2,76.0,0.0,0.0,220.0,17.6,34.0,998.5,,8.0
2024-04-01,11,9.6,4.4,70.0,0.0,0.0,220.0,18.4,42.0,1000.0,,8.0
2024-04-01,12,9.6,5.4,75.0,0.1,0.0,220.0,28.4,59.0,1001.3,,8.0
2024-04-01,13,9.8,3.5,65.0,0.0,0.0,240.0,28.1,50.0,1002.6,,4.0
2024-04-01,14,10.0,3.5,64.0,0.0,0.0,240.0,31.3,55.0,1003.5,,4.0
2024-04-01,15,10.1,3.1,62.0,0.0,0.0,240.0,26.6,50.0,1003.9,,4.0
2024-04-01,16,10.0,3.9,66.0,0.0,0.0,220.0,16.9,33.0,1004.1,,4.0
2024-04-01,17,9.9,4.3,68.0,0.0,0.0,230.0,14.4,30.0,1004.1,,4.0
2024-04-01,18,9.5,4.1,69.0,0.0,0.0,220.0,10.4,28.0,1004.3,,4.0
2024-04-01,19,9.3,4.3,71.0,0.0,0.0,220.0,13.0,28.0,1005.1,,4.0
2024-04-01,20,8.6,4.2,74.0,0.0,0.0,220.0,9.4,20.0,1005.9,,3.0
2024-04-01,21,8.5,4.1,74.0,0.0,0.0,200.0,7.2,18.0,1006.2,,4.0
2024-04-01,22,8.1,3.9,75.0,0.0,0.0,200.0,10.8,24.0,1006.6,,4.0
2024-04-01,23,7.5,3.9,78.0,0.0,0.0,200.0,8.6,22.0,1007.1,,1.0
2024-04-02,0,7.1,3.7,79.0,0.0,0.0,180.0,8.6,17.0,1007.6,,4.0
2024-04-02,1,7.4,3.4,76.0,0.0,0.0,210.0,8.3,21.0,1008.3,,4.0
2024-04-02,2,7.1,3.3,77.0,0.0,0.0,210.0,10.1,28.0,1009.2,,3.0
2024-04-02,3,7.0,3.4,78.0,0.0,0.0,190.0,8.6,20.0,1009.7,,4.0
2024-04-02,4,7.0,3.1,76.0,0.0,0.0,210.0,7.6,22.0,1010.0,,3.0
2024-04-02,5,7.2,3.1,75.0,0.0,0.0,210.0,11.2,26.0,1010.6,,4.0
2024-04-02,6,7.5,3.4,75.0,0.0,0.0,220.0,11.9,26.0,1011.4,,8.0
2024-04-02,7,7.7,4.1,78.0,0.0,0.0,210.0,14.8,40.0,1011.9,,8.0
2024-04-02,8,8.3,3.7,73.0,0.0,0.0,220.0,19.8,41.0,1012.4,,8.0
2024-04-02,9,9.3,4.1,70.0,0.0,0.0,220.0,24.1,45.0,1012.9,,8.0
2024-04-02,10,10.5,4.0,64.0,0.1,0.0,230.0,23.8,49.0,1012.8,,8.0
2024-04-02,11,10.3,3.6,63.0,0.0,0.0,240.0,28.8,51.0,1013.1,,8.0
2024-04-02,12,11.9,2.3,52.0,0.0,0.0,230.0,25.6,50.0,1012.7,,3.0
2024-04-02,13,12.4,3.9,56.0,0.0,0.0,230.0,27.0,59.0,1013.0,,8.0
2024-04-02,14,12.3,3.0,53.0,0.0,0.0,240.0,26.3,44.0,1012.9,,8.0
2024-04-02,15,12.5,3.7,55.0,0.0,0.0,230.0,26.6,50.0,1013.0,,2.0
2024-04-02,16,12.4,3.9,56.0,0.0,0.0,220.0,19.8,46.0,1012.5,,2.0
2024-04-02,17,11.9,1.8,50.0,0.0,0.0,230.0,16.9,35.0,1012.7,,3.0
2024-04-02,18,11.2,2.0,53.0,0.0,0.0,220.0,17.6,36.0,1012.9,,2.0
2024-04-02,19,9.9,2.0,58.0,0.0,0.0,210.0,10.8,26.0,1013.5,,1.0
2024-04-02,20,8.9,2.0,62.0,0.0,0.0,190.0,7.2,13.0,1013.7,,1.0
2024-04-02,21,8.3,1.7,63.0,0.0,0.0,190.0,8.3,17.0,1013.5,,1.0
2024-04-02,22,9.1,1.7,60.0,0.0,0.0,210.0,5.0,9.0,1013.1,,4.0
2024-04-02,23,7.1,1.8,69.0,0.0,0.0,240.0,8.3,17.0,1013.2,,3.0
2024-04-03,0,4.9,0.8,75.0,0.0,0.0,230.0,4.0,10.0,1013.1,,3.0
2024-04-03,1,5.8,2.1,77.0,0.0,0.0,40.0,3.2,5.0,1012.5,,4.0
2024-04-03,2,5.6,1.5,75.0,0.0,0.0,80.0,1.4,5.0,1011.8,,4.0
2024-04-03,3,6.5,2.0,73.0,0.0,0.0,230.0,2.2,4.0,1011.3,,4.0
2024-04-03,4,6.5,2.2,74.0,0.0,0.0,170.0,1.4,5.0,1010.3,,4.0
2024-04-03,5,6.9,1.8,70.0,0.0,0.0,120.0,2.2,4.0,1010.2,,4.0
2024-04-03,6,7.4,2.3,70.0,0.0,0.0,220.0,3.6,9.0,1010.5,,4.0
2024-04-03,7,8.6,2.4,65.0,0.0,0.0,240.0,5.4,17.0,1010.5,,8.0
2024-04-03,8,9.5,3.2,65.0,0.0,0.0,240.0,5.8,17.0,1010.7,,8.0
2024-04-03,9,10.2,5.2,71.0,0.0,0.0,130.0,6.8,13.0,1010.0,,4.0
2024-04-03,10,12.8,3.7,54.0,0.0,0.0,140.0,9.4,20.0,1009.2,,4.0
2024-04-03,11,11.9,4.6,61.0,0.0,0.0,190.0,13.7,41.0,1009.5,,8.0
2024-04-03,12,12.0,4.9,62.0,0.0,0.0,190.0,21.2,45.0,1009.6,,8.0
2024-04-03,13,11.4,5.9,69.0,0.0,0.0,200.0,18.0,46.0,1009.6,,8.0
2024-04-03,14,10.9,6.8,76.0,0.2,0.0,200.0,15.5,39.0,1009.8,,8.0
2024-04-03,15,10.5,7.7,83.0,0.5,0.0,200.0,12.6,28.0,1010.3,,8.0
2024-04-03,16,10.2,8.6,90.0,1.1,0.0,200.0,11.5,23.0,1010.7,,8.0
2024-04-03,17,10.6,8.5,87.0,0.4,0.0,190.0,11.5,22.0,1010.8,,8.0
2024-04-03,18,10.5,7.7,83.0,0.0,0.0,190.0,10.4,21.0,1011.3,,3.0
2024-04-03,19,10.8,7.8,82.0,0.0,0.0,200.0,9.4,22.0,1012.0,,4.0
2024-04-03,20,10.9,7.8,81.0,0.0,0.0,200.0,10.8,28.0,1012.4,,8.0
2024-04-03,21,10.9,7.6,80.0,0.0,0.0,190.0,11.5,29.0,1012.6,,4.0
2024-04-03,22,10.7,7.8,82.0,0.0,0.0,200.0,9.7,26.0,1012.8,,8.0
2024-04-03,23,10.8,7.8,82.0,0.0,0.0,200.0,9.0,24.0,1013.0,,8.0
2024-04-04,0,11.2,7.9,80.0,0.0,0.0,200.0,8.3,21.0,1013.2,,4.0
2024-04-04,1,11.3,7.6,78.0,0.0,0.0,210.0,12.6,31.0,1013.2,,4.0
2024-04-04,2,10.8,7.7,81.0,0.0,0.0,220.0,10.4,23.0,1013.7,,4.0
2024-04-04,3,11.2,7.5,78.0,0.0,0.0,200.0,12.6,27.0,1013.3,,4.0
2024-04-04,4,10.7,7.4,80.0,0.0,0.0,200.0,9.0,22.0,1013.2,,4.0
2024-04-04,5,10.6,7.3,80.0,0.0,0.0,190.0,9.4,21.0,1013.2,,3.0
2024-04-04,6,10.9,7.4,79.0,0.0,0.0,180.0,9.7,22.0,1013.0,,4.0
2024-04-04,7,12.3,7.6,73.0,0.0,0.0,200.0,14.4,32.0,1012.9,,4.0
2024-04-04,8,13.6,7.4,66.0,0.0,0.0,210.0,16.9,38.0,1012.9,,4.0
2024-04-04,9,12.9,7.8,71.0,0.1,0.0,220.0,19.8,42.0,1013.5,,8.0
2024-04-04,10,14.4,8.6,68.0,0.0,0.0,210.0,12.6,28.0,1013.2,,8.0
2024-04-04,11,13.3,9.2,76.0,0.3,0.0,220.0,15.1,34.0,1013.6,,8.0
2024-04-04,12,13.6,9.6,77.0,0.1,0.0,210.0,14.0,30.0,1013.6,,8.0
2024-04-04,13,13.6,8.2,70.0,0.0,0.0,220.0,20.2,62.0,1013.7,,8.0
2024-04-04,14,14.2,8.2,67.0,0.0,0.0,210.0,25.6,60.0,1012.7,,8.0
2024-04-04,15,14.4,8.1,66.0,0.2,0.0,210.0,24.5,46.0,1012.8,,8.0
2024-04-04,16,14.5,8.9,69.0,0.0,0.0,220.0,23.0,48.0,1013.1,,8.0
2024-04-04,17,13.0,8.9,76.0,0.0,0.0,220.0,23.0,43.0,1014.0,,8.0
2024-04-04,18,12.4,9.0,80.0,0.0,0.0,230.0,13.3,33.0,1014.7,,8.0
2024-04-04,19,11.6,9.0,84.0,2.0,0.0,220.0,9.7,30.0,1015.0,,8.0
2024-04-04,20,12.1,9.7,85.0,0.3,0.0,210.0,7.6,17.0,1016.1,,8.0
2024-04-04,21,11.3,8.2,81.0,0.6,0.0,210.0,11.2,31.0,1016.3,,8.0
2024-04-04,22,10.7,9.0,89.0,0.0,0.0,200.0,7.2,22.0,1016.7,,8.0
2024-04-04,23,11.5,9.6,88.0,0.0,0.0,200.0,5.4,10.0,1016.6,,4.0
2024-04-05,0,11.6,9.5,87.0,0.0,0.0,210.0,5.0,13.0,1016.5,,8.0
2024-04-05,1,11.1,9.4,89.0,0.0,0.0,0.0,3.2,8.0,1016.5,,8.0
2024-04-05,2,10.5,9.4,93.0,0.0,0.0,50.0,4.0,8.0,1016.3,,4.0
2024-04-05,3,9.8,8.9,94.0,0.0,0.0,80.0,2.9,7.0,1016.4,,4.0
2024-04-05,4,9.5,8.6,94.0,0.0,0.0,70.0,2.5,8.0,1016.3,,4.0
2024-04-05,5,8.9,8.3,96.0,0.0,0.0,80.0,2.9,8.0,1016.5,,4.0
2024-04-05,6,9.0,8.4,96.0,0.0,0.0,230.0,2.5,9.0,1016.9,,4.0
2024-04-05,7,13.3,10.1,81.0,0.0,0.0,200.0,1.4,4.0,1015.9,,4.0
2024-04-05,8,14.3,9.3,72.0,0.0,0.0,120.0,6.8,11.0,1015.5,,4.0
2024-04-05,9,16.9,10.3,65.0,0.0,0.0,130.0,7.2,15.0,1015.0,,3.0
2024-04-05,10,19.2,10.2,56.0,0.0,0.0,150.0,10.4,19.0,1014.3,,1.0
2024-04-05,11,21.7,7.1,39.0,0.0,0.0,160.0,13.3,29.0,1013.0,,3.0
2024-04-05,12,21.7,8.2,42.0,0.0,0.0,190.0,18.4,36.0,1013.1,,4.0
2024-04-05,13,21.8,8.0,41.0,0.0,0.0,210.0,17.3,34.0,1012.9,,4.0
2024-04-05,14,21.1,7.0,40.0,0.0,0.0,220.0,18.0,49.0,1012.8,,4.0
2024-04-05,15,20.7,8.3,45.0,0.0,0.0,230.0,14.8,28.0,1013.4,,4.0
2024-04-05,16,20.5,8.2,45.0,0.0,0.0,240.0,19.8,36.0,1014.2,,4.0
2024-04-05,17,20.1,8.7,48.0,0.0,0.0,240.0,12.2,22.0,1014.1,,4.0
2024-04-05,18,19.0,8.3,50.0,0.0,0.0,250.0,8.3,15.0,1014.8,,4.0
2024-04-05,19,19.4,6.5,43.0,0.0,0.0,220.0,8.6,22.0,1014.5,,4.0
2024-04-05,20,17.9,6.1,46.0,0.0,0.0,220.0,7.9,18.0,1015.5,,4.0
2024-04-05,21,17.1,6.3,49.0,0.0,0.0,220.0,5.8,11.0,1015.7,,4.0
2024-04-05,22,16.2,6.9,54.0,0.0,0.0,240.0,5.0,9.0,1015.8,,4.0
2024-04-05,23,13.4,8.7,73.0,0.0,0.0,230.0,4.0,11.0,1016.7,,4.0
2024-04-06,0,13.7,7.5,66.0,0.0,0.0,190.0,1.8,4.0,1016.8,,4.0
2024-04-06,1,11.8,7.5,75.0,0.0,0.0,210.0,2.9,5.0,1017.1,,4.0
2024-04-06,2,10.5,6.4,76.0,0.0,0.0,260.0,5.0,13.0,1017.6,,4.0
2024-04-06,3,10.3,6.8,79.0,0.0,0.0,290.0,3.2,9.0,1017.4,,4.0
2024-04-06,4,8.3,5.6,83.0,0.0,0.0,190.0,2.9,8.0,1017.7,,4.0
2024-04-06,5,9.4,6.5,82.0,0.0,0.0,190.0,2.9,8.0,1017.7,,4.0
2024-04-06,6,9.3,6.6,83.0,0.0,0.0,50.0,4.0,8.0,1018.2,,2.0
2024-04-06,7,12.6,8.5,76.0,0.0,0.0,60.0,2.5,5.0,1017.6,,3.0
2024-04-06,8,17.0,10.4,65.0,0.0,0.0,50.0,1.8,5.0,1017.3,,2.0
2024-04-06,9,19.3,8.3,49.0,0.0,0.0,100.0,3.6,13.0,1016.6,,1.0
2024-04-06,10,21.6,8.1,42.0,0.0,0.0,150.0,10.1,17.0,1015.9,,4.0
2024-04-06,11,24.3,4.6,28.0,0.0,0.0,140.0,13.3,22.0,1015.0,,1.0
2024-04-06,12,25.8,5.4,27.0,0.0,0.0,170.0,12.2,33.0,1014.5,,1.0
2024-04-06,13,26.5,3.7,23.0,0.0,0.0,160.0,13.0,24.0,1013.8,,1.0
2024-04-06,14,27.4,4.4,23.0,0.0,0.0,180.0,13.7,26.0,1013.1,,1.0
2024-04-06,15,27.1,2.2,20.0,0.0,0.0,180.0,11.5,25.0,1012.8,,2.0
2024-04-06,16,26.8,3.9,23.0,0.0,0.0,180.0,12.2,23.0,1012.8,,1.0
2024-04-06,17,24.7,5.0,28.0,0.0,0.0,180.0,8.6,18.0,1013.3,,4.0
2024-04-06,18,22.2,7.2,38.0,0.0,0.0,140.0,3.2,8.0,1013.8,,3.0
2024-04-06,19,19.1,8.1,49.0,0.0,0.0,130.0,5.0,9.0,1014.7,,4.0
2024-04-06,20,20.0,6.7,42.0,0.0,0.0,150.0,3.6,8.0,1014.8,,4.0
2024-04-06,21,16.0,7.7,58.0,0.0,0.0,130.0,3.2,5.0,1015.4,,4.0
2024-04-06,22,13.9,7.0,63.0,0.0,0.0,160.0,3.2,5.0,1015.8,,4.0
2024-04-06,23,17.7,5.3,44.0,0.0,0.0,220.0,3.2,5.0,1015.4,,4.0
2024-04-07,0,13.0,6.8,66.0,0.0,0.0,70.0,3.2,8.0,1015.8,,4.0
2024-04-07,1,11.9,7.0,72.0,0.0,0.0,40.0,2.5,4.0,1015.5,,4.0
2024-04-07,2,10.5,6.6,77.0,0.0,0.0,310.0,3.2,8.0,1015.7,,4.0
2024-04-07,3,16.1,4.5,46.0,0.0,0.0,260.0,4.0,11.0,1014.6,,4.0
2024-04-07,4,13.1,6.4,64.0,0.0,0.0,20.0,4.0,9.0,1015.8,,4.0
2024-04-07,5,11.5,7.0,74.0,0.0,0.0,200.0,2.9,9.0,1017.0,,4.0
2024-04-07,6,12.3,7.2,71.0,0.0,0.0,160.0,4.0,19.0,1017.7,,4.0
2024-04-07,7,13.4,9.6,78.0,0.0,0.0,100.0,4.3,15.0,1018.1,,4.0
2024-04-07,8,15.9,9.3,65.0,0.0,0.0,230.0,3.6,9.0,1018.5,,3.0
2024-04-07,9,18.6,8.0,50.0,0.0,0.0,40.0,3.2,8.0,1018.6,,3.0
2024-04-07,10,19.7,9.3,51.0,0.0,0.0,10.0,7.2,15.0,1018.6,,1.0
2024-04-07,11,20.6,9.2,48.0,0.0,0.0,30.0,6.8,17.0,1018.2,,2.0
2024-04-07,12,21.2,6.7,39.0,0.0,0.0,100.0,5.8,14.0,1017.5,,2.0
2024-04-07,13,22.5,7.9,39.0,0.0,0.0,100.0,5.4,11.0,1016.7,,2.0
2024-04-07,14,23.1,8.8,40.0,0.0,0.0,60.0,6.5,13.0,1015.7,,2.0
2024-04-07,15,23.5,9.1,40.0,0.0,0.0,70.0,8.6,20.0,1014.8,,2.0
2024-04-07,16,23.0,10.1,44.0,0.0,0.0,110.0,9.7,15.0,1014.3,,3.0
2024-04-07,17,20.9,11.2,54.0,0.0,0.0,90.0,8.3,13.0,1014.1,,3.0
2024-04-07,18,20.1,10.5,54.0,0.0,0.0,80.0,5.0,9.0,1013.3,,3.0
2024-04-07,19,18.9,10.5,58.0,0.0,0.0,90.0,3.2,8.0,1013.3,,3.0
2024-04-07,20,19.7,7.4,45.0,0.0,0.0,70.0,3.6,11.0,1012.6,,3.0
2024-04-07,21,18.5,7.3,48.0,0.0,0.0,90.0,3.2,13.0,1012.1,,2.0
2024-04-07,22,19.3,7.4,46.0,0.0,0.0,30.0,4.0,8.0,1011.3,,3.0
2024-04-07,23,15.3,8.8,65.0,0.0,0.0,290.0,5.0,11.0,1011.7,,3.0
2024-04-08,0,16.7,7.9,56.0,0.0,0.0,260.0,10.4,22.0,1012.0,,3.0
2024-04-08,1,14.7,8.4,66.0,0.0,0.0,170.0,6.1,15.0,1012.1,,3.0
2024-04-08,2,15.2,8.4,64.0,0.0,0.0,110.0,4.7,9.0,1011.5,,3.0
2024-04-08,3,14.1,8.5,69.0,0.0,0.0,280.0,7.2,21.0,1012.1,,3.0
2024-04-08,4,11.5,7.2,75.0,0.0,0.0,230.0,7.2,17.0,1012.6,,4.0
2024-04-08,5,13.3,7.1,66.0,0.0,0.0,270.0,4.7,9.0,1012.4,,4.0
2024-04-08,6,12.3,8.6,78.0,0.0,0.0,350.0,4.0,9.0,1012.6,,3.0
2024-04-08,7,14.4,9.2,71.0,0.0,0.0,30.0,2.5,8.0,1012.3,,2.0
2024-04-08,8,17.0,10.1,64.0,0.0,0.0,70.0,3.6,8.0,1011.6,,1.0
2024-04-08,9,20.5,10.0,51.0,0.0,0.0,110.0,2.5,5.0,1011.0,,1.0
2024-04-08,10,22.3,8.4,41.0,0.0,0.0,80.0,5.4,11.0,1010.2,,2.0
2024-04-08,11,24.3,6.6,32.0,0.0,0.0,70.0,3.2,9.0,1009.4,,1.0
2024-04-08,12,25.2,6.4,30.0,0.0,0.0,20.0,4.0,8.0,1009.1,,4.0
2024-04-08,13,26.1,7.7,31.0,0.0,0.0,90.0,6.5,17.0,1008.6,,4.0
2024-04-08,14,28.0,4.3,22.0,0.0,0.0,180.0,14.0,36.0,1007.7,,1.0
2024-04-08,15,26.4,4.2,24.0,0.0,0.0,230.0,17.3,35.0,1007.7,,4.0
2024-04-08,16,26.5,3.7,23.0,0.0,0.0,240.0,13.7,31.0,1006.9,,4.0
2024-04-08,17,25.1,6.8,31.0,0.0,0.0,130.0,7.9,13.0,1006.5,,4.0
2024-04-08,18,21.9,7.3,39.0,0.0,0.0,90.0,5.4,11.0,1006.4,,4.0
2024-04-08,19,20.2,7.2,43.0,0.0,0.0,80.0,6.5,11.0,1006.8,,4.0
2024-04-08,20,19.2,7.9,48.0,0.0,0.0,70.0,4.0,9.0,1006.9,,3.0
2024-04-08,21,20.4,7.4,43.0,0.0,0.0,60.0,3.2,8.0,1006.3,,4.0
2024-04-08,22,22.4,4.9,32.0,0.0,0.0,130.0,6.5,15.0,1005.5,,3.0
2024-04-08,23,20.5,5.7,38.0,0.0,0.0,130.0,8.6,23.0,1005.0,,4.0
2024-04-09,0,16.6,5.2,47.0,0.0,0.0,70.0,5.0,11.0,1005.7,,4.0
2024-04-09,1,18.5,2.7,35.0,0.0,0.0,230.0,4.3,8.0,1005.3,,4.0
2024-04-09,2,16.4,5.7,49.0,0.0,0.0,210.0,2.9,5.0,1005.5,,4.0
2024-04-09,3,16.4,4.7,46.0,0.0,0.0,250.0,6.5,13.0,1005.8,,4.0
2024-04-09,4,16.2,5.8,50.0,0.0,0.0,250.0,6.8,17.0,1006.3,,4.0
2024-04-09,5,16.0,5.9,51.0,0.0,0.0,200.0,4.7,9.0,1007.5,,4.0
2024-04-09,6,15.8,7.8,59.0,0.0,0.0,280.0,10.8,18.0,1008.8,,4.0
2024-04-09,7,16.9,8.8,59.0,0.0,0.0,280.0,10.4,15.0,1009.4,,3.0
2024-04-09,8,16.2,9.4,64.0,0.0,0.0,290.0,16.2,30.0,1010.6,,4.0
2024-04-09,9,11.6,6.3,70.0,0.0,0.0,280.0,36.4,55.0,1014.1,,4.0
2024-04-09,10,10.4,4.3,66.0,0.0,0.0,270.0,36.4,58.0,1016.1,,4.0
2024-04-09,11,10.0,3.5,64.0,0.0,0.0,270.0,31.3,46.0,1016.5,,4.0
